id,Parameter1,Parameter2,bnf,type
1094,yarn.resourcemanager.amlauncher.thread-count,yarn.resourcemanager.resource-tracker.client.thread-count,yarn.resourcemanager.amlauncher.thread-count > 10 => yarn.resourcemanager.resource-tracker.client.thread-count > 10,control
1119,yarn.acl.reservation-enable,yarn.acl.enable,yarn.acl.reservation-enable = true => yarn.acl.enable = true,control
1095,yarn.resourcemanager.nodemanager-connect-retries,yarn.resourcemanager.nodemanager-connect-interval-ms,yarn.resourcemanager.nodemanager-connect-retries > 0 => yarn.resourcemanager.nodemanager-connect-interval-ms > 0,control
1865,yarn.log-aggregation-enable,yarn.nodemanager.remote-app-log-dir,yarn.log-aggregation-enable = true => yarn.nodemanager.remote-app-log-dir != null,control
614,yarn.nodemanager.node-labels.provider,yarn.nodemanager.node-labels.provider.fetch-interval-ms,"yarn.nodemanager.node-labels.provider = ""config"" || ""script"" || extends AbstractNodeLabelsProvider => yarn.nodemanager.node-labels.provider.fetch-interval-ms != null",control
1143,yarn.resourcemanager.scheduler.class,yarn.scheduler.maximum-allocation-mb,yarn.resourcemanager.scheduler.class = 'org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.CapacityScheduler' => yarn.scheduler.maximum-allocation-mb > yarn.scheduler.minimum-allocation-mb,control
448,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.store.class,yarn.resourcemanager.recovery.enabled = true => yarn.resourcemanager.store.class != null,control
619,yarn.nodemanager.node-labels.provider,yarn.resourcemanager.node-labels.provider.fetch-interval-ms,"yarn.nodemanager.node-labels.provider = ""config"" => yarn.resourcemanager.node-labels.provider.fetch-interval-ms = 600000",control
1181,yarn.resourcemanager.ha.automatic-failover.embedded,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.embedded = true => yarn.resourcemanager.ha.enabled = true,control
569,yarn.nodemanager.recovery.enabled,yarn.nodemanager.recovery.dir,yarn.nodemanager.recovery.enabled = true => yarn.nodemanager.recovery.dir != null,control
577,yarn.timeline-service.enabled,yarn.timeline-service.webapp.address,yarn.timeline-service.enabled = true => yarn.timeline-service.webapp.address != null,control
2118,yarn.node-labels.enabled,yarn.nodemanager.node-labels.resync-interval-ms,yarn.node-labels.enabled = true => yarn.nodemanager.node-labels.resync-interval-ms > 0,control
537,yarn.nodemanager.resource.detect-hardware-capabilities,yarn.nodemanager.resource.count-logical-processors-as-cores,yarn.nodemanager.resource.detect-hardware-capabilities = true => yarn.nodemanager.resource.count-logical-processors-as-cores is valid and non-null,control
1618,yarn.http.policy,yarn.resourcemanager.webapp.https.address,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.resourcemanager.webapp.https.address != ""ANY""",control
1468,yarn.sharedcache.client-server.thread-count,yarn.sharedcache.client-server.thread-count,yarn.sharedcache.client-server.thread-count > 0 => yarn.sharedcache.client-server.thread-count-max >= yarn.sharedcache.client-server.thread-count,control
1923,yarn.nodemanager.webapp.spnego-principal,yarn.http.policy,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.nodemanager.webapp.spnego-principal != null",control
651,yarn.webapp.xfs-filter.enabled,yarn.resourcemanager.webapp.xfs-filter.xframe-options,yarn.webapp.xfs-filter.enabled = true => yarn.resourcemanager.webapp.xfs-filter.xframe-options != null,control
2302,yarn.scheduler.configuration.store.max-logs,yarn.scheduler.configuration.zk-store.parent-path,yarn.scheduler.configuration.zk-store.parent-path = ANY => yarn.scheduler.configuration.store.max-logs = ANY,control
2126,yarn.node-labels.enabled,yarn.node-labels.fs-store.impl.class,yarn.node-labels.enabled = true => yarn.node-labels.fs-store.impl.class != null,control
2083,yarn.sharedcache.root-dir,yarn.sharedcache.uploader.server.address,yarn.sharedcache.enabled = true => yarn.sharedcache.root-dir != null,control
1175,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.rm-ids,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.rm-ids != null,control
2058,yarn.timeline-service.client.best-effort,yarn.timeline-service.enabled,yarn.timeline-service.enabled = true => yarn.timeline-service.client.best-effort = ANY,control
529,yarn.nodemanager.resource.detect-hardware-capabilities,yarn.nodemanager.resource.system-reserved-memory-mb,yarn.nodemanager.resource.detect-hardware-capabilities = true => yarn.nodemanager.resource.system-reserved-memory-mb != null,control
516,yarn.nodemanager.bind-host,yarn.nodemanager.address,yarn.nodemanager.bind-host != null => yarn.nodemanager.address = ${yarn.nodemanager.hostname}:0,control
2109,yarn.is.minicluster,yarn.minicluster.use-rpc,yarn.is.minicluster = true => yarn.minicluster.use-rpc = ANY,control
458,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.automatic-failover.enabled != null,control
1513,yarn.timeline-service.webapp.rest-csrf.custom-header,yarn.timeline-service.webapp.rest-csrf.enabled,yarn.timeline-service.webapp.rest-csrf.enabled = false => yarn.timeline-service.webapp.rest-csrf.custom-header = null,control
1346,yarn.nodemanager.windows-container.cpu-limit.enabled,yarn.nodemanager.resource.percentage-physical-cpu-limit,yarn.nodemanager.windows-container.cpu-limit.enabled = true => yarn.nodemanager.resource.percentage-physical-cpu-limit > 0,control
1178,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.ha.enabled = true,control
2255,yarn.timeline-service.webapp.rest-csrf.enabled,yarn.timeline-service.http-authentication.type,"yarn.timeline-service.http-authentication.type != ""null"" => yarn.timeline-service.webapp.rest-csrf.enabled = ANY",control
2252,yarn.nodemanager.webapp.rest-csrf.methods-to-ignore,yarn.nodemanager.webapp.rest-csrf.custom-header,yarn.nodemanager.webapp.rest-csrf.custom-header != null => yarn.nodemanager.webapp.rest-csrf.methods-to-ignore != null,control
2208,yarn.nodemanager.distributed-scheduling.enabled,yarn.resourcemanager.nm-container-queuing.min-queue-wait-time-ms,yarn.nodemanager.distributed-scheduling.enabled = true => yarn.resourcemanager.nm-container-queuing.min-queue-wait-time-ms > 0,control
2124,yarn.node-labels.enabled,yarn.node-labels.fs-store.root-dir,yarn.node-labels.enabled = true => yarn.node-labels.fs-store.root-dir != null,control
615,yarn.nodemanager.node-labels.provider,yarn.nodemanager.node-labels.provider.configured-node-partition,"yarn.nodemanager.node-labels.provider = ""config"" => yarn.nodemanager.node-labels.provider.configured-node-partition != null",control
1692,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.store.class,yarn.resourcemanager.recovery.enabled = true => yarn.resourcemanager.store.class != null,control
1886,yarn.nodemanager.remote-app-log-dir-suffix,yarn.log-aggregation-enable,yarn.log-aggregation-enable = true => yarn.nodemanager.remote-app-log-dir-suffix = ANY,control
1286,yarn.nodemanager.resource.memory-mb,yarn.scheduler.minimum-allocation-mb,yarn.nodemanager.resource.memory-mb > 0 => yarn.scheduler.minimum-allocation-mb <= yarn.nodemanager.resource.memory-mb,control
1738,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.automatic-failover.enabled != null,control
171,yarn.app.mapreduce.am.job.task.listener.thread-count,yarn.app.mapreduce.am.resource.cpu-vcores,yarn.app.mapreduce.am.job.task.listener.thread-count > yarn.app.mapreduce.am.resource.cpu-vcores => yarn.app.mapreduce.am.job.task.listener.thread-count < yarn.app.mapreduce.am.resource.cpu-vcores * 2,control
479,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.automatic-failover.embedded,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.ha.automatic-failover.embedded = true,control
1942,yarn.nodemanager.health-checker.script.path,yarn.nodemanager.health-checker.interval-ms,yarn.nodemanager.health-checker.interval-ms > 0 => yarn.nodemanager.health-checker.script.path != null,control
1385,yarn.timeline-service.enabled,yarn.timeline-service.version,<Dependency> ::= <Variable> = <Boolean> => <Variable> = <Singlevalue>,control
599,yarn.timeline-service.recovery.enabled,yarn.timeline-service.state-store-class,yarn.timeline-service.recovery.enabled = true => yarn.timeline-service.state-store-class != null,control
559,yarn.nodemanager.runtime.linux.docker.enable-userremapping.allowed,yarn.nodemanager.runtime.linux.docker.userremapping-uid-threshold,yarn.nodemanager.runtime.linux.docker.enable-userremapping.allowed = true => yarn.nodemanager.runtime.linux.docker.userremapping-uid-threshold != null,control
467,yarn.resourcemanager.ha.enabled,yarn.client.failover-retries,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-retries != null,control
1957,yarn.nodemanager.linux-container-executor.cgroups.mount,yarn.nodemanager.linux-container-executor.resources-handler.class,yarn.nodemanager.linux-container-executor.resources-handler.class in {org.apache.hadoop.yarn.server.nodemanager.util.CgroupsLCEResourcesHandler} => yarn.nodemanager.linux-container-executor.cgroups.mount = true,control
459,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.ha.automatic-failover.embedded,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.ha.automatic-failover.embedded != null,control
427,yarn.http.policy,yarn.resourcemanager.webapp.https.address,"yarn.http.policy = ""HTTPS_ONLY"" => yarn.resourcemanager.webapp.https.address != null",control
2185,yarn.nodemanager.amrmproxy.enabled,yarn.nodemanager.amrmproxy.client.thread-count,yarn.nodemanager.amrmproxy.enabled = true => yarn.nodemanager.amrmproxy.client.thread-count > 0,control
475,yarn.resourcemanager.ha.enabled,yarn.resourcemanager.cluster-id,yarn.resourcemanager.ha.enabled = true => yarn.resourcemanager.cluster-id != null,control
1348,yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms,yarn.nodemanager.linux-container-executor.cgroups.hierarchy,yarn.nodemanager.linux-container-executor.cgroups.hierarchy != null => yarn.nodemanager.linux-container-executor.cgroups.delete-timeout-ms > 0,control
2000,yarn.timeline-service.version,yarn.timeline-service.enabled,yarn.timeline-service.enabled = true => yarn.timeline-service.version != null,control
2026,yarn.timeline-service.webapp.https.address,yarn.http.policy,yarn.http.policy = HTTPS_ONLY => yarn.timeline-service.webapp.https.address != null,control
1979,yarn.nodemanager.recovery.enabled,yarn.resourcemanager.recovery.enabled,yarn.resourcemanager.recovery.enabled = true => yarn.nodemanager.recovery.enabled = true,control
1362,yarn.client.nodemanager-client-async.thread-pool-max-size,yarn.nodemanager.resource.memory-mb,yarn.client.nodemanager-client-async.thread-pool-max-size > default => yarn.nodemanager.resource.memory-mb > default,control
1754,yarn.resourcemanager.ha.automatic-failover.enabled,yarn.resourcemanager.ha.rm-ids,yarn.resourcemanager.ha.automatic-failover.enabled = true => yarn.resourcemanager.ha.rm-ids != null,control
1284,yarn.log-aggregation-status.time-out.ms,yarn.nodemanager.remote-app-log-dir,yarn.log-aggregation-status.time-out.ms != null => yarn.nodemanager.remote-app-log-dir != null,control
1643,yarn.acl.enable,yarn.acl.reservation-enable,yarn.acl.enable = true => yarn.acl.reservation-enable = ANY,control
1634,yarn.webapp.ui2.enable,yarn.resourcemanager.webapp.address,yarn.webapp.ui2.enable = true => yarn.resourcemanager.webapp.address != null,control
635,yarn.nodemanager.amrmproxy.ha.enable,yarn.nodemanager.amrmproxy.enabled,yarn.nodemanager.amrmproxy.ha.enable = true => yarn.nodemanager.amrmproxy.enabled != null,control
1633,yarn.resourcemanager.webapp.ui-actions.enabled,yarn.webapp.ui2.enable,yarn.webapp.ui2.enable = true => yarn.resourcemanager.webapp.ui-actions.enabled = false,control
622,yarn.federation.enabled,yarn.federation.subcluster-resolver.class,yarn.federation.enabled = true => yarn.federation.subcluster-resolver.class != null,control
2257,yarn.timeline-service.webapp.rest-csrf.custom-header,yarn.timeline-service.webapp.rest-csrf.enabled,yarn.timeline-service.webapp.rest-csrf.enabled = true => yarn.timeline-service.webapp.rest-csrf.custom-header != null,control
570,yarn.nodemanager.container-metrics.enable,yarn.nodemanager.container-metrics.period-ms,yarn.nodemanager.container-metrics.enable = true => yarn.nodemanager.container-metrics.period-ms != -1,control
468,yarn.resourcemanager.ha.enabled,yarn.client.failover-retries-on-socket-timeouts,yarn.resourcemanager.ha.enabled = true => yarn.client.failover-retries-on-socket-timeouts != null,control
2154,yarn.federation.enabled,yarn.federation.registry.base-dir,yarn.federation.enabled = true => yarn.federation.registry.base-dir != null,control
546,yarn.nodemanager.resource-calculator.class,yarn.nodemanager.container-monitor.resource-calculator.class,yarn.nodemanager.resource-calculator.class = ANY => yarn.nodemanager.container-monitor.resource-calculator.class = yarn.nodemanager.resource-calculator.class,default
608,yarn.is.minicluster,yarn.minicluster.yarn.nodemanager.resource.memory-mb,yarn.is.minicluster = true => yarn.minicluster.yarn.nodemanager.resource.memory-mb = 4096,default
1726,yarn.resourcemanager.fs.state-store.num-retries,yarn.resourcemanager.fs.state-store.retry-interval-ms,yarn.resourcemanager.fs.state-store.retry-interval-ms = ANY => yarn.resourcemanager.fs.state-store.num-retries = ANY,default
484,yarn.resourcemanager.ha.rm-ids,yarn.resourcemanager.ha.id,yarn.resourcemanager.ha.rm-ids != null => yarn.resourcemanager.ha.id = ANY,default
425,yarn.resourcemanager.hostname,yarn.resourcemanager.scheduler.address,yarn.resourcemanager.hostname = ANY => yarn.resourcemanager.scheduler.address = ${yarn.resourcemanager.hostname}:8030,default
496,yarn.resourcemanager.connect.retry-interval.ms,yarn.client.failover-sleep-max-ms,yarn.resourcemanager.connect.retry-interval.ms = ANY => yarn.client.failover-sleep-max-ms = yarn.resourcemanager.connect.retry-interval.ms,default
438,yarn.resourcemanager.connect.max-wait.ms,yarn.nodemanager.resourcemanager.connect.max-wait.ms,yarn.nodemanager.resourcemanager.connect.max-wait.ms = null => yarn.nodemanager.resourcemanager.connect.max-wait.ms = yarn.resourcemanager.connect.max-wait.ms,default
488,yarn.client.failover-proxy-provider,yarn.resourcemanager.connect.retry-interval.ms,yarn.client.failover-proxy-provider != null => yarn.resourcemanager.connect.retry-interval.ms = ANY,overwrite
493,yarn.client.failover-sleep-base-ms,yarn.resourcemanager.connect.retry-interval.ms,yarn.client.failover-sleep-base-ms != null => yarn.resourcemanager.connect.retry-interval.ms = ANY,overwrite
490,yarn.client.failover-max-attempts,yarn.resourcemanager.connect.retry-interval.ms,yarn.client.failover-max-attempts != null => yarn.resourcemanager.connect.retry-interval.ms = ANY,overwrite
492,yarn.client.failover-sleep-base-ms,yarn.resourcemanager.connect.max-wait.ms,yarn.client.failover-sleep-base-ms != null => yarn.resourcemanager.connect.max-wait.ms = ANY,overwrite
507,yarn.resourcemanager.system-metrics-publisher.enabled,yarn.system-metrics-publisher.enabled,yarn.resourcemanager.system-metrics-publisher.enabled != null => yarn.system-metrics-publisher.enabled = ANY,overwrite
1815,yarn.resourcemanager.configuration.file-system-based-store,yarn.resourcemanager.store.class,yarn.resourcemanager.store.class = org.apache.hadoop.yarn.server.resourcemanager.recovery.FileSystemRMStateStore => yarn.resourcemanager.configuration.file-system-based-store = ANY,overwrite
91,yarn.app.mapreduce.client.job.max-retries,mapreduce.am.max-attempts,mapreduce.am.max-attempts != null => yarn.app.mapreduce.client.job.max-retries = ANY,overwrite
498,yarn.client.failover-retries,yarn.resourcemanager.connect.max-wait.ms,yarn.client.failover-retries != null => yarn.resourcemanager.connect.max-wait.ms = ANY,overwrite
497,yarn.client.failover-retries,yarn.resourcemanager.connect.retry-interval.ms,yarn.client.failover-retries != null => yarn.resourcemanager.connect.retry-interval.ms = ANY,overwrite
499,yarn.client.failover-retries-on-socket-timeouts,yarn.resourcemanager.connect.retry-interval.ms,yarn.client.failover-retries-on-socket-timeouts != null => yarn.resourcemanager.connect.retry-interval.ms = ANY,overwrite
2228,yarn.resourcemanager.nm-container-queuing.load-comparator,yarn.resourcemanager.nm-container-queuing.min-queue-wait-time-ms,yarn.resourcemanager.nm-container-queuing.min-queue-wait-time-ms > 0 => yarn.resourcemanager.nm-container-queuing.load-comparator != null,value
1927,yarn.nodemanager.container-monitor.enabled,yarn.nodemanager.container-monitor.interval-ms,yarn.nodemanager.container-monitor.enabled = true => yarn.nodemanager.container-monitor.interval-ms > 0,value
1803,yarn.client.failover-retries-on-socket-timeouts,yarn.client.failover-max-attempts,yarn.client.failover-retries_on_socket_timeouts = true => yarn.client.failover-max-attempts > yarn.client.failover-retries,value
2078,yarn.timeline-service.client.fd-retain-secs,yarn.timeline-service.client.fd-clean-interval-secs,yarn.timeline-service.client.fd-clean-interval-secs < yarn.timeline-service.client.fd-retain-secs,value
2140,yarn.nodemanager.node-labels.provider.fetch-timeout-ms,yarn.nodemanager.node-labels.provider.fetch-interval-ms,yarn.nodemanager.node-labels.provider.fetch-interval-ms < yarn.nodemanager.node-labels.provider.fetch-timeout-ms,value
510,yarn.resourcemanager.nm-tokens.master-key-rolling-interval-secs,yarn.nm.liveness-monitor.expiry-interval-ms,yarn.resourcemanager.nm-tokens.master-key-rolling-interval-secs > yarn.nm.liveness-monitor.expiry-interval-ms,value
205,yarn.app.mapreduce.client-am.ipc.max-retries,yarn.app.mapreduce.client-am.ipc.max-retries-on-timeouts,yarn.app.mapreduce.client-am.ipc.max-retries-on-timeouts > 0 => yarn.app.mapreduce.client-am.ipc.max-retries > 0,value
503,yarn.resourcemanager.container-tokens.master-key-rolling-interval-secs,yarn.resourcemanager.rm.container-allocation.expiry-interval-ms,yarn.resourcemanager.container-tokens.master-key-rolling-interval-secs > yarn.resourcemanager.rm.container-allocation.expiry-interval-ms,value
1712,yarn.resourcemanager.store.class,yarn.resourcemanager.leveldb-state-store.path,yarn.resourcemanager.store.class = org.apache.hadoop.yarn.server.resourcemanager.recovery.LeveldbRMStateStore => yarn.resourcemanager.leveldb-state-store.path != null,value
1629,yarn.resourcemanager.webapp.spnego-keytab-file,yarn.resourcemanager.principal,yarn.resourcemanager.principal != null => yarn.resourcemanager.webapp.spnego-keytab-file != null,value
1889,yarn.nodemanager.resource.memory-mb,yarn.nodemanager.resource.system-reserved-memory-mb,yarn.nodemanager.resource.system-reserved-memory-mb < yarn.nodemanager.resource.memory-mb,value
1608,yarn.resourcemanager.principal,yarn.nodemanager.principal,yarn.resourcemanager.principal != null => yarn.nodemanager.principal != null,value
1607,yarn.resourcemanager.principal,yarn.resourcemanager.keytab,yarn.resourcemanager.principal != null => yarn.resourcemanager.keytab != null,value
2219,yarn.resourcemanager.opportunistic-container-allocation.enabled,yarn.resourcemanager.nm-container-queuing.min-queue-wait-time-ms,yarn.resourcemanager.opportunistic-container-allocation.enabled = true => yarn.resourcemanager.nm-container-queuing.min-queue-wait-time-ms > 0,value
1987,yarn.nodemanager.container-metrics.enable,yarn.nodemanager.container-metrics.period-ms,yarn.nodemanager.container-metrics.enable = true => yarn.nodemanager.container-metrics.period-ms > 0,value
1663,yarn.resourcemanager.container.liveness-monitor.interval-ms,yarn.nm.liveness-monitor.expiry-interval-ms,yarn.nm.liveness-monitor.expiry-interval-ms > yarn.resourcemanager.container.liveness-monitor.interval-ms,value
1588,yarn.resourcemanager.address,yarn.resourcemanager.admin.address,yarn.resourcemanager.address = <Singlevalue>:<Number> => yarn.resourcemanager.admin.address = <Singlevalue>:<Number>,value
1253,yarn.nodemanager.local-dirs,yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage,yarn.nodemanager.local-dirs != null => yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage < 90,value
2145,yarn.resourcemanager.node-labels.provider.fetch-interval-ms,yarn.nodemanager.node-labels.provider.fetch-interval-ms,yarn.nodemanager.node-labels.provider.fetch-interval-ms = yarn.resourcemanager.node-labels.provider.fetch-interval-ms,value
1289,yarn.nodemanager.resource.system-reserved-memory-mb,yarn.nodemanager.resource.memory-mb,yarn.nodemanager.resource.system-reserved-memory-mb > 0 => yarn.nodemanager.resource.memory-mb > yarn.nodemanager.resource.system-reserved-memory-mb,value
1953,yarn.nodemanager.disk-health-checker.disk-utilization-watermark-low-per-disk-percentage,yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage,yarn.nodemanager.disk-health-checker.disk-utilization-watermark-low-per-disk-percentage < yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage,value
1353,yarn.nodemanager.log-aggregation.compression-type,yarn.nodemanager.log-aggregation.compression-codec,"yarn.nodemanager.log-aggregation.compression-type = 'gz' => yarn.nodemanager.log-aggregation.compression-codec in {{org.apache.hadoop.io.compress.GzipCodec, org.apache.hadoop.io.compress.defaultCodec}}",value
446,yarn.scheduler.minimum-allocation-mb,yarn.scheduler.maximum-allocation-mb,yarn.scheduler.minimum-allocation-mb < yarn.scheduler.maximum-allocation-mb,value
1655,yarn.resourcemanager.connect.max-wait.ms,yarn.resourcemanager.connect.retry-interval.ms,yarn.resourcemanager.connect.retry-interval.ms < yarn.resourcemanager.connect.max-wait.ms,value
1714,yarn.resourcemanager.zk-state-store.parent-path,yarn.resourcemanager.ha.automatic-failover.zk-base-path,yarn.resourcemanager.ha.automatic-failover.zk-base-path = yarn.resourcemanager.zk-state-store.parent-path,value
2295,yarn.scheduler.configuration.leveldb-store.path,yarn.scheduler.configuration.leveldb-store.compaction-interval-secs,yarn.scheduler.configuration.leveldb-store.compaction-interval-secs > 0 => yarn.scheduler.configuration.leveldb-store.path != null,value
1901,yarn.nodemanager.resource.cpu-vcores,yarn.nodemanager.resource.pcores-vcores-multiplier,yarn.nodemanager.resource.cpu-vcores = yarn.nodemanager.resource.pcores-vcores-multiplier * <Number>,value
1950,yarn.nodemanager.disk-health-checker.min-healthy-disks,yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage,yarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage < 100 => yarn.nodemanager.disk-health-checker.min-healthy-disks > 0,value
1615,yarn.resourcemanager.scheduler.client.thread-count,yarn.resourcemanager.admin.client.thread-count,yarn.resourcemanager.admin.client.thread-count = yarn.resourcemanager.scheduler.client.thread-count,value
1791,yarn.client.failover-max-attempts,yarn.client.failover-sleep-base-ms,yarn.client.failover-sleep-base-ms > 0 => yarn.client.failover-max-attempts > 1,value
